Profile Name,Duration,Title,Country,Type,Hour,Day,Month,Year,Device Category
Priya,0.3447222222222222,Modern Family,TH (Thailand),TV Show,7,27,12,2020,Apple Mobile Devices
Priya,1.73,27 Dresses,TH (Thailand),Movie,15,26,12,2020,Apple Mobile Devices
Priya,0.19111111111111112,Bridesmaids,TH (Thailand),Movie,11,26,12,2020,Apple Mobile Devices
Priya,0.6947222222222222,Bridesmaids,TH (Thailand),Movie,10,26,12,2020,Apple Mobile Devices
Priya,0.18916666666666668,Bridesmaids,TH (Thailand),Movie,9,26,12,2020,Apple Mobile Devices
Priya,0.28444444444444444,Modern Family,TH (Thailand),TV Show,9,26,12,2020,Apple Mobile Devices
Priya,0.3713888888888889,Modern Family,TH (Thailand),TV Show,6,26,12,2020,Web Browsers
Priya,0.275,Modern Family,TH (Thailand),TV Show,4,26,12,2020,Web Browsers
Priya,0.11,Modern Family,TH (Thailand),TV Show,12,25,12,2020,Web Browsers
Priya,0.2725,The Midnight Sky,TH (Thailand),Movie,16,24,12,2020,Web Browsers
Priya,0.23972222222222223,Modern Family,TH (Thailand),TV Show,14,24,12,2020,Web Browsers
Priya,0.32305555555555554,Modern Family,TH (Thailand),TV Show,8,24,12,2020,Web Browsers
Priya,0.24027777777777778,Modern Family,TH (Thailand),TV Show,8,24,12,2020,Web Browsers
Priya,0.08555555555555555,Modern Family,TH (Thailand),TV Show,14,23,12,2020,Apple Mobile Devices
Priya,0.8802777777777778,Klaus,TH (Thailand),Movie,15,22,12,2020,Web Browsers
Priya,0.7086111111111111,Klaus,TH (Thailand),Movie,14,22,12,2020,Web Browsers
Priya,0.3511111111111111,Modern Family,TH (Thailand),TV Show,8,22,12,2020,Apple Mobile Devices
Priya,0.3161111111111111,Modern Family,TH (Thailand),TV Show,5,22,12,2020,Apple Mobile Devices
Priya,0.8002777777777778,Bridesmaids,TH (Thailand),Movie,13,21,12,2020,Apple Mobile Devices
Priya,0.18555555555555556,Modern Family,TH (Thailand),TV Show,13,21,12,2020,Apple Mobile Devices
Priya,0.17083333333333334,Modern Family,TH (Thailand),TV Show,13,21,12,2020,Apple Mobile Devices
Priya,0.2594444444444444,Modern Family,TH (Thailand),TV Show,7,21,12,2020,Apple Mobile Devices
Priya,0.35805555555555557,Modern Family,TH (Thailand),TV Show,4,21,12,2020,Apple Mobile Devices
Priya,0.2986111111111111,Modern Family,TH (Thailand),TV Show,4,21,12,2020,Apple Mobile Devices
Priya,0.33305555555555555,Modern Family,TH (Thailand),TV Show,16,20,12,2020,Apple Mobile Devices
Priya,0.16111111111111112,Modern Family,TH (Thailand),TV Show,16,20,12,2020,Apple Mobile Devices
Priya,0.1738888888888889,Modern Family,TH (Thailand),TV Show,9,20,12,2020,Apple Mobile Devices
Priya,0.36138888888888887,Modern Family,TH (Thailand),TV Show,8,20,12,2020,Apple Mobile Devices
Priya,0.3377777777777778,Modern Family,TH (Thailand),TV Show,5,20,12,2020,Apple Mobile Devices
Priya,0.08777777777777777,Modern Family,TH (Thailand),TV Show,5,20,12,2020,Apple Mobile Devices
Priya,0.2727777777777778,Modern Family,TH (Thailand),TV Show,4,20,12,2020,Apple Mobile Devices
Priya,0.20416666666666666,Modern Family,TH (Thailand),TV Show,4,20,12,2020,Apple Mobile Devices
Priya,0.15888888888888889,Modern Family,TH (Thailand),TV Show,4,19,12,2020,Apple Mobile Devices
Priya,0.32555555555555554,Modern Family,TH (Thailand),TV Show,4,19,12,2020,Apple Mobile Devices
Priya,0.35333333333333333,Modern Family,TH (Thailand),TV Show,14,18,12,2020,Apple Mobile Devices
Priya,0.35083333333333333,Modern Family,TH (Thailand),TV Show,9,18,12,2020,Apple Mobile Devices
Priya,0.3005555555555556,Modern Family,TH (Thailand),TV Show,16,17,12,2020,Apple Mobile Devices
Priya,0.3327777777777778,Modern Family,TH (Thailand),TV Show,13,17,12,2020,Apple Mobile Devices
Priya,0.30333333333333334,Modern Family,TH (Thailand),TV Show,7,17,12,2020,Apple Mobile Devices
Priya,0.33916666666666667,Modern Family,TH (Thailand),TV Show,4,17,12,2020,Apple Mobile Devices
Priya,0.35694444444444445,Modern Family,TH (Thailand),TV Show,16,16,12,2020,Apple Mobile Devices
Priya,0.21194444444444444,Modern Family,TH (Thailand),TV Show,15,16,12,2020,Apple Mobile Devices
Priya,0.32916666666666666,Modern Family,TH (Thailand),TV Show,15,16,12,2020,Apple Mobile Devices
Priya,0.2613888888888889,Modern Family,TH (Thailand),TV Show,15,16,12,2020,Apple Mobile Devices
Priya,0.09833333333333333,Modern Family,TH (Thailand),TV Show,12,16,12,2020,Apple Mobile Devices
Priya,0.36333333333333334,Modern Family,TH (Thailand),TV Show,12,16,12,2020,Apple Mobile Devices
Priya,0.2,Modern Family,TH (Thailand),TV Show,4,16,12,2020,Apple Mobile Devices
Priya,0.17916666666666667,Modern Family,TH (Thailand),TV Show,4,16,12,2020,Web Browsers
Priya,0.3575,Modern Family,TH (Thailand),TV Show,4,16,12,2020,Web Browsers
Priya,0.24638888888888888,Modern Family,TH (Thailand),TV Show,3,16,12,2020,Web Browsers
Priya,0.10055555555555555,Modern Family,TH (Thailand),TV Show,15,15,12,2020,Apple Mobile Devices
Priya,0.1361111111111111,Modern Family,TH (Thailand),TV Show,15,15,12,2020,Apple Mobile Devices
Priya,0.22166666666666668,Modern Family,TH (Thailand),TV Show,12,15,12,2020,Apple Mobile Devices
Priya,0.33416666666666667,Modern Family,TH (Thailand),TV Show,3,15,12,2020,Apple Mobile Devices
Priya,0.29777777777777775,Modern Family,TH (Thailand),TV Show,17,14,12,2020,Apple Mobile Devices
Priya,0.3616666666666667,Modern Family,TH (Thailand),TV Show,14,14,12,2020,Apple Mobile Devices
Priya,0.32805555555555554,Modern Family,TH (Thailand),TV Show,11,14,12,2020,Apple Mobile Devices
Priya,0.3616666666666667,Modern Family,TH (Thailand),TV Show,7,13,12,2020,Web Browsers
Priya,0.3625,Modern Family,TH (Thailand),TV Show,3,12,12,2020,Apple Mobile Devices
Priya,0.3491666666666667,Modern Family,TH (Thailand),TV Show,14,11,12,2020,Apple Mobile Devices
Priya,0.3269444444444444,Modern Family,TH (Thailand),TV Show,13,11,12,2020,Apple Mobile Devices
Priya,0.2111111111111111,Modern Family,TH (Thailand),TV Show,13,11,12,2020,Apple Mobile Devices
Priya,0.14944444444444444,Modern Family,TH (Thailand),TV Show,13,11,12,2020,Apple Mobile Devices
Priya,0.3616666666666667,Modern Family,TH (Thailand),TV Show,12,11,12,2020,Apple Mobile Devices
Priya,0.3425,Modern Family,TH (Thailand),TV Show,6,11,12,2020,Apple Mobile Devices
Priya,0.31305555555555553,Modern Family,TH (Thailand),TV Show,4,11,12,2020,Apple Mobile Devices
Priya,0.3561111111111111,Modern Family,TH (Thailand),TV Show,3,11,12,2020,Apple Mobile Devices
Priya,0.33694444444444444,Modern Family,TH (Thailand),TV Show,15,10,12,2020,Apple Mobile Devices
Priya,0.10722222222222222,Modern Family,TH (Thailand),TV Show,15,10,12,2020,Apple Mobile Devices
Priya,0.19972222222222222,Modern Family,TH (Thailand),TV Show,4,10,12,2020,Apple Mobile Devices
Priya,0.34055555555555556,Modern Family,TH (Thailand),TV Show,16,9,12,2020,Apple Mobile Devices
Priya,0.3113888888888889,Modern Family,TH (Thailand),TV Show,15,9,12,2020,Apple Mobile Devices
Priya,0.22944444444444445,Modern Family,TH (Thailand),TV Show,13,9,12,2020,Apple Mobile Devices
Priya,0.3502777777777778,Modern Family,TH (Thailand),TV Show,15,8,12,2020,Apple Mobile Devices
Priya,0.1836111111111111,Modern Family,TH (Thailand),TV Show,14,8,12,2020,Apple Mobile Devices
Priya,0.17583333333333334,Modern Family,TH (Thailand),TV Show,13,8,12,2020,Apple Mobile Devices
Priya,0.31305555555555553,Modern Family,TH (Thailand),TV Show,11,8,12,2020,Web Browsers
Priya,0.36027777777777775,Modern Family,TH (Thailand),TV Show,7,8,12,2020,Apple Mobile Devices
Priya,0.3477777777777778,Modern Family,TH (Thailand),TV Show,3,8,12,2020,Apple Mobile Devices
Priya,0.3388888888888889,Modern Family,TH (Thailand),TV Show,16,7,12,2020,Apple Mobile Devices
Priya,0.24166666666666667,Modern Family,TH (Thailand),TV Show,16,7,12,2020,Apple Mobile Devices
Priya,0.08638888888888889,Modern Family,TH (Thailand),TV Show,15,7,12,2020,Apple Mobile Devices
Priya,0.3402777777777778,Modern Family,TH (Thailand),TV Show,9,7,12,2020,Apple Mobile Devices
Priya,0.3308333333333333,Modern Family,TH (Thailand),TV Show,9,7,12,2020,Apple Mobile Devices
Priya,0.3572222222222222,Modern Family,TH (Thailand),TV Show,5,7,12,2020,Apple Mobile Devices
Priya,0.3477777777777778,Modern Family,TH (Thailand),TV Show,15,6,12,2020,Apple Mobile Devices
Priya,0.3238888888888889,Modern Family,TH (Thailand),TV Show,13,6,12,2020,Apple Mobile Devices
Priya,0.37083333333333335,Modern Family,TH (Thailand),TV Show,9,6,12,2020,Apple Mobile Devices
Priya,0.3527777777777778,Modern Family,TH (Thailand),TV Show,9,6,12,2020,Apple Mobile Devices
Priya,0.34805555555555556,Modern Family,TH (Thailand),TV Show,6,6,12,2020,Apple Mobile Devices
Priya,0.3605555555555556,Modern Family,TH (Thailand),TV Show,6,6,12,2020,Apple Mobile Devices
Priya,0.3572222222222222,Modern Family,TH (Thailand),TV Show,5,6,12,2020,Apple Mobile Devices
Priya,0.3461111111111111,Modern Family,TH (Thailand),TV Show,4,6,12,2020,Apple Mobile Devices
Priya,0.33111111111111113,Modern Family,TH (Thailand),TV Show,17,5,12,2020,Web Browsers
Priya,0.30722222222222223,Modern Family,TH (Thailand),TV Show,9,5,12,2020,Apple Mobile Devices
Priya,0.34555555555555556,Modern Family,TH (Thailand),TV Show,8,5,12,2020,Apple Mobile Devices
Priya,0.2525,Modern Family,TH (Thailand),TV Show,19,4,12,2020,Apple Mobile Devices
Priya,0.35944444444444446,Modern Family,TH (Thailand),TV Show,16,4,12,2020,Apple Mobile Devices
Priya,0.3525,Modern Family,TH (Thailand),TV Show,14,4,12,2020,Apple Mobile Devices
Priya,0.13805555555555554,Modern Family,TH (Thailand),TV Show,13,4,12,2020,Apple Mobile Devices
Priya,0.21638888888888888,Modern Family,TH (Thailand),TV Show,8,4,12,2020,Apple Mobile Devices
Priya,0.2652777777777778,Modern Family,TH (Thailand),TV Show,5,4,12,2020,Apple Mobile Devices
Priya,0.32805555555555554,Modern Family,TH (Thailand),TV Show,5,4,12,2020,Apple Mobile Devices
Priya,0.3561111111111111,Modern Family,TH (Thailand),TV Show,14,3,12,2020,Apple Mobile Devices
Priya,0.3622222222222222,Modern Family,TH (Thailand),TV Show,13,3,12,2020,Apple Mobile Devices
Priya,0.35638888888888887,Modern Family,TH (Thailand),TV Show,10,3,12,2020,Apple Mobile Devices
Priya,0.3561111111111111,Modern Family,TH (Thailand),TV Show,7,3,12,2020,Apple Mobile Devices
Priya,0.3263888888888889,Modern Family,TH (Thailand),TV Show,14,2,12,2020,Apple Mobile Devices
Priya,0.35833333333333334,Modern Family,TH (Thailand),TV Show,13,2,12,2020,Apple Mobile Devices
Priya,0.3436111111111111,Modern Family,TH (Thailand),TV Show,6,2,12,2020,Apple Mobile Devices
Priya,0.26555555555555554,Modern Family,TH (Thailand),TV Show,18,1,12,2020,Apple Mobile Devices
Priya,0.11416666666666667,Modern Family,TH (Thailand),TV Show,17,1,12,2020,Apple Mobile Devices
Priya,0.22833333333333333,Modern Family,TH (Thailand),TV Show,13,1,12,2020,Apple Mobile Devices
Priya,0.14416666666666667,Modern Family,TH (Thailand),TV Show,7,1,12,2020,Apple Mobile Devices
Priya,0.2136111111111111,Modern Family,TH (Thailand),TV Show,15,30,11,2020,Apple Mobile Devices
Priya,0.2411111111111111,Modern Family,TH (Thailand),TV Show,14,30,11,2020,Apple Mobile Devices
Priya,0.11694444444444445,Modern Family,TH (Thailand),TV Show,8,30,11,2020,Web Browsers
Priya,0.2388888888888889,Modern Family,TH (Thailand),TV Show,7,30,11,2020,Web Browsers
Priya,0.08333333333333333,On the Basis of Sex,JP (Japan),Movie,12,29,11,2020,Web Browsers
Priya,0.12527777777777777,Modern Family,TH (Thailand),TV Show,6,29,11,2020,Apple Mobile Devices
Priya,0.23777777777777778,Modern Family,TH (Thailand),TV Show,6,29,11,2020,Apple Mobile Devices
Priya,0.095,Modern Family,TH (Thailand),TV Show,5,29,11,2020,Apple Mobile Devices
Priya,0.34444444444444444,Modern Family,TH (Thailand),TV Show,5,29,11,2020,Apple Mobile Devices
Priya,1.1955555555555555,On the Basis of Sex,JP (Japan),Movie,15,28,11,2020,Web Browsers
Priya,0.6283333333333333,On the Basis of Sex,JP (Japan),Movie,14,28,11,2020,Web Browsers
Priya,0.30194444444444446,Modern Family,TH (Thailand),TV Show,13,28,11,2020,Apple Mobile Devices
Priya,0.3863888888888889,Modern Family,TH (Thailand),TV Show,2,28,11,2020,Apple Mobile Devices
Priya,1.065,The Queen's Gambit,TH (Thailand),TV Show,13,27,11,2020,Web Browsers
Priya,0.3138888888888889,Modern Family,TH (Thailand),TV Show,4,27,11,2020,Apple Mobile Devices
Priya,0.3586111111111111,Modern Family,TH (Thailand),TV Show,4,27,11,2020,Apple Mobile Devices
Priya,0.35638888888888887,Modern Family,TH (Thailand),TV Show,4,27,11,2020,Apple Mobile Devices
Priya,0.30972222222222223,Modern Family,TH (Thailand),TV Show,17,26,11,2020,Apple Mobile Devices
Priya,0.33944444444444444,Modern Family,TH (Thailand),TV Show,14,26,11,2020,Apple Mobile Devices
Priya,0.35444444444444445,Modern Family,TH (Thailand),TV Show,12,26,11,2020,Apple Mobile Devices
Priya,0.22416666666666665,Modern Family,TH (Thailand),TV Show,11,26,11,2020,Apple Mobile Devices
Priya,0.13166666666666665,Modern Family,TH (Thailand),TV Show,6,26,11,2020,Apple Mobile Devices
Priya,0.36083333333333334,Modern Family,TH (Thailand),TV Show,6,26,11,2020,Apple Mobile Devices
Priya,0.35694444444444445,Modern Family,TH (Thailand),TV Show,4,26,11,2020,Apple Mobile Devices
Priya,0.3661111111111111,Modern Family,TH (Thailand),TV Show,3,26,11,2020,Apple Mobile Devices
Priya,0.2786111111111111,Modern Family,TH (Thailand),TV Show,17,25,11,2020,Apple Mobile Devices
Priya,0.17416666666666666,Modern Family,TH (Thailand),TV Show,16,25,11,2020,Apple Mobile Devices
Priya,0.08777777777777777,Modern Family,TH (Thailand),TV Show,13,25,11,2020,Apple Mobile Devices
Priya,0.3427777777777778,Modern Family,TH (Thailand),TV Show,12,25,11,2020,Apple Mobile Devices
Priya,0.2980555555555556,Modern Family,TH (Thailand),TV Show,8,25,11,2020,Apple Mobile Devices
Priya,0.25916666666666666,Modern Family,TH (Thailand),TV Show,7,25,11,2020,Apple Mobile Devices
Priya,0.3566666666666667,Modern Family,TH (Thailand),TV Show,4,25,11,2020,Apple Mobile Devices
Priya,0.35444444444444445,Modern Family,TH (Thailand),TV Show,17,24,11,2020,Apple Mobile Devices
Priya,0.9088888888888889,The Queen's Gambit,TH (Thailand),TV Show,13,24,11,2020,Web Browsers
Priya,0.35888888888888887,Modern Family,TH (Thailand),TV Show,7,24,11,2020,Apple Mobile Devices
Priya,0.32166666666666666,Modern Family,TH (Thailand),TV Show,4,24,11,2020,Apple Mobile Devices
Priya,0.1922222222222222,Modern Family,TH (Thailand),TV Show,16,23,11,2020,Apple Mobile Devices
Priya,0.5880555555555556,The Queen's Gambit,TH (Thailand),TV Show,13,23,11,2020,Web Browsers
Priya,0.14472222222222222,Modern Family,TH (Thailand),TV Show,8,23,11,2020,Apple Mobile Devices
Priya,0.31,Modern Family,TH (Thailand),TV Show,8,23,11,2020,Apple Mobile Devices
Priya,0.12333333333333334,The Queen's Gambit,TH (Thailand),TV Show,16,22,11,2020,Web Browsers
Priya,0.7633333333333333,The Queen's Gambit,TH (Thailand),TV Show,15,22,11,2020,Web Browsers
Priya,0.6841666666666667,The Queen's Gambit,TH (Thailand),TV Show,14,22,11,2020,Web Browsers
Priya,0.36277777777777775,Modern Family,TH (Thailand),TV Show,7,22,11,2020,Apple Mobile Devices
Priya,0.33361111111111114,Modern Family,TH (Thailand),TV Show,5,22,11,2020,Apple Mobile Devices
Priya,0.34305555555555556,Modern Family,TH (Thailand),TV Show,4,22,11,2020,Apple Mobile Devices
Priya,0.3447222222222222,Modern Family,TH (Thailand),TV Show,4,22,11,2020,Apple Mobile Devices
Priya,0.33194444444444443,Modern Family,TH (Thailand),TV Show,3,22,11,2020,Apple Mobile Devices
Priya,0.35888888888888887,Modern Family,TH (Thailand),TV Show,5,21,11,2020,Apple Mobile Devices
Priya,0.34555555555555556,Modern Family,TH (Thailand),TV Show,4,21,11,2020,Apple Mobile Devices
Priya,0.17805555555555555,Modern Family,TH (Thailand),TV Show,4,21,11,2020,Apple Mobile Devices
Priya,0.8727777777777778,The Queen's Gambit,TH (Thailand),TV Show,16,20,11,2020,Web Browsers
Priya,0.72,The Queen's Gambit,TH (Thailand),TV Show,15,20,11,2020,Web Browsers
Priya,0.0875,Modern Family,TH (Thailand),TV Show,13,20,11,2020,Apple Mobile Devices
Priya,0.09388888888888888,Modern Family,TH (Thailand),TV Show,13,20,11,2020,Apple Mobile Devices
Priya,0.3016666666666667,Modern Family,TH (Thailand),TV Show,15,19,11,2020,Apple Mobile Devices
Priya,0.3408333333333333,Modern Family,TH (Thailand),TV Show,11,19,11,2020,Apple Mobile Devices
Priya,0.335,Modern Family,TH (Thailand),TV Show,11,19,11,2020,Apple Mobile Devices
Priya,0.3186111111111111,Modern Family,TH (Thailand),TV Show,3,19,11,2020,Apple Mobile Devices
Priya,0.35583333333333333,Modern Family,TH (Thailand),TV Show,16,18,11,2020,Apple Mobile Devices
Priya,0.31083333333333335,Modern Family,TH (Thailand),TV Show,16,18,11,2020,Apple Mobile Devices
Priya,0.11777777777777777,Modern Family,TH (Thailand),TV Show,7,18,11,2020,Apple Mobile Devices
Priya,0.21611111111111111,Modern Family,TH (Thailand),TV Show,7,18,11,2020,Apple Mobile Devices
Priya,0.18194444444444444,Modern Family,TH (Thailand),TV Show,16,17,11,2020,Apple Mobile Devices
Priya,0.1625,Modern Family,TH (Thailand),TV Show,14,17,11,2020,Apple Mobile Devices
Priya,0.35833333333333334,Modern Family,TH (Thailand),TV Show,13,17,11,2020,Apple Mobile Devices
Priya,0.20416666666666666,Modern Family,TH (Thailand),TV Show,13,17,11,2020,Apple Mobile Devices
Priya,0.15555555555555556,Modern Family,TH (Thailand),TV Show,12,17,11,2020,Apple Mobile Devices
Priya,0.2247222222222222,Modern Family,TH (Thailand),TV Show,9,17,11,2020,Apple Mobile Devices
Priya,0.11916666666666667,Modern Family,TH (Thailand),TV Show,16,16,11,2020,Apple Mobile Devices
Priya,0.24722222222222223,Modern Family,TH (Thailand),TV Show,14,16,11,2020,Apple Mobile Devices
Priya,0.11666666666666667,Modern Family,TH (Thailand),TV Show,14,16,11,2020,Apple Mobile Devices
Priya,0.24222222222222223,Modern Family,TH (Thailand),TV Show,7,16,11,2020,Apple Mobile Devices
Priya,0.3013888888888889,Modern Family,TH (Thailand),TV Show,4,16,11,2020,Apple Mobile Devices
Priya,0.35333333333333333,Modern Family,CA (Canada),TV Show,14,15,11,2020,Web Browsers
Priya,0.36083333333333334,Modern Family,CA (Canada),TV Show,13,15,11,2020,Web Browsers
Priya,0.35333333333333333,Modern Family,TH (Thailand),TV Show,4,15,11,2020,Apple Mobile Devices
Priya,0.36444444444444446,Modern Family,TH (Thailand),TV Show,4,15,11,2020,Apple Mobile Devices
Priya,0.34,Modern Family,TH (Thailand),TV Show,4,15,11,2020,Apple Mobile Devices
Priya,0.3586111111111111,Modern Family,TH (Thailand),TV Show,17,14,11,2020,Apple Mobile Devices
Priya,0.2775,Modern Family,TH (Thailand),TV Show,14,14,11,2020,Apple Mobile Devices
Priya,0.3497222222222222,Modern Family,TH (Thailand),TV Show,4,14,11,2020,Apple Mobile Devices
Priya,0.36,Modern Family,TH (Thailand),TV Show,3,14,11,2020,Apple Mobile Devices
Priya,0.32666666666666666,Modern Family,TH (Thailand),TV Show,16,13,11,2020,Apple Mobile Devices
Priya,0.35555555555555557,Modern Family,TH (Thailand),TV Show,16,13,11,2020,Apple Mobile Devices
Priya,0.3219444444444444,Modern Family,TH (Thailand),TV Show,14,13,11,2020,Apple Mobile Devices
Priya,0.34444444444444444,Modern Family,TH (Thailand),TV Show,13,13,11,2020,Apple Mobile Devices
Priya,0.3591666666666667,Modern Family,TH (Thailand),TV Show,7,13,11,2020,Apple Mobile Devices
Priya,0.38722222222222225,Modern Family,TH (Thailand),TV Show,3,13,11,2020,Apple Mobile Devices
Priya,0.3397222222222222,Modern Family,CA (Canada),TV Show,14,12,11,2020,Web Browsers
Priya,0.32861111111111113,Modern Family,CA (Canada),TV Show,14,12,11,2020,Web Browsers
Priya,0.3611111111111111,Modern Family,CA (Canada),TV Show,12,12,11,2020,Web Browsers
Priya,0.26416666666666666,Modern Family,TH (Thailand),TV Show,8,12,11,2020,Apple Mobile Devices
Priya,0.08611111111111111,Modern Family,TH (Thailand),TV Show,7,12,11,2020,Apple Mobile Devices
Priya,0.3625,Modern Family,TH (Thailand),TV Show,6,12,11,2020,Apple Mobile Devices
Priya,0.16194444444444445,The Great Canadian Baking Show,CA (Canada),TV Show,13,11,11,2020,Web Browsers
Priya,0.23194444444444445,Modern Family,TH (Thailand),TV Show,12,11,11,2020,Web Browsers
Priya,0.11444444444444445,Modern Family,TH (Thailand),TV Show,12,11,11,2020,Web Browsers
Priya,0.24055555555555555,Modern Family,TH (Thailand),TV Show,7,11,11,2020,Apple Mobile Devices
Priya,0.3516666666666667,Modern Family,TH (Thailand),TV Show,18,10,11,2020,Apple Mobile Devices
Priya,0.41833333333333333,The Last Dance,TH (Thailand),TV Show,7,9,11,2020,Web Browsers
Priya,0.39222222222222225,The Great Canadian Baking Show,CA (Canada),TV Show,7,6,11,2020,Apple Mobile Devices
Priya,0.2947222222222222,The Great Canadian Baking Show,CA (Canada),TV Show,11,5,11,2020,Apple Mobile Devices
Priya,0.36083333333333334,The Great Canadian Baking Show,CA (Canada),TV Show,11,5,11,2020,Apple Mobile Devices
Priya,0.47444444444444445,The Great Canadian Baking Show,CA (Canada),TV Show,15,4,11,2020,Apple Mobile Devices
Priya,0.18805555555555556,The Great Canadian Baking Show,CA (Canada),TV Show,14,4,11,2020,Apple Mobile Devices
Priya,0.5422222222222223,The Great Canadian Baking Show,CA (Canada),TV Show,13,4,11,2020,Apple Mobile Devices
Priya,0.2247222222222222,The Great Canadian Baking Show,CA (Canada),TV Show,4,4,11,2020,Apple Mobile Devices
Priya,0.37416666666666665,The Great Canadian Baking Show,CA (Canada),TV Show,13,3,11,2020,Apple Mobile Devices
Priya,0.15555555555555556,The Great Canadian Baking Show,CA (Canada),TV Show,12,3,11,2020,Apple Mobile Devices
Priya,0.2619444444444444,The Great Canadian Baking Show,CA (Canada),TV Show,7,3,11,2020,Apple Mobile Devices
Priya,0.17722222222222223,The Great Canadian Baking Show,CA (Canada),TV Show,7,3,11,2020,Apple Mobile Devices
Priya,0.08805555555555555,The Great Canadian Baking Show,CA (Canada),TV Show,13,2,11,2020,Web Browsers
Priya,0.40694444444444444,The Great Canadian Baking Show,CA (Canada),TV Show,12,2,11,2020,Web Browsers
Priya,0.31305555555555553,The Great Canadian Baking Show,CA (Canada),TV Show,14,1,11,2020,Apple Mobile Devices
Priya,0.31555555555555553,The Great Canadian Baking Show,CA (Canada),TV Show,13,1,11,2020,Apple Mobile Devices
Priya,0.5658333333333333,The Great Canadian Baking Show,CA (Canada),TV Show,13,1,11,2020,Apple Mobile Devices
Priya,0.8277777777777777,The Queen's Gambit,TH (Thailand),TV Show,17,30,10,2020,Web Browsers
Priya,0.5002777777777778,The Queen's Gambit,TH (Thailand),TV Show,16,30,10,2020,Web Browsers
Priya,0.7616666666666667,The Queen's Gambit,TH (Thailand),TV Show,15,30,10,2020,Web Browsers
Priya,0.7752777777777777,The Queen's Gambit,TH (Thailand),TV Show,14,30,10,2020,Web Browsers
Priya,0.1738888888888889,The Queen's Gambit,TH (Thailand),TV Show,14,30,10,2020,Web Browsers
Priya,0.1825,Horrible Bosses,CA (Canada),Movie,14,29,10,2020,Apple Mobile Devices
Priya,0.14222222222222222,The Break-Up,TH (Thailand),Movie,14,26,10,2020,Apple Mobile Devices
Priya,0.47444444444444445,Crash Landing on You,TH (Thailand),TV Show,13,25,10,2020,Apple Mobile Devices
Priya,0.8408333333333333,Crash Landing on You,TH (Thailand),TV Show,8,24,10,2020,Smart TVs
Priya,0.5341666666666667,Crash Landing on You,TH (Thailand),TV Show,17,23,10,2020,Apple Mobile Devices
Priya,0.3477777777777778,The Break-Up,TH (Thailand),Movie,15,22,10,2020,Apple Mobile Devices
Priya,0.08861111111111111,The Break-Up,TH (Thailand),Movie,12,22,10,2020,Apple Mobile Devices
Priya,0.2311111111111111,RuPaul’s Drag Race,TH (Thailand),TV Show,4,22,10,2020,Apple Mobile Devices
Priya,0.35,RuPaul’s Drag Race,TH (Thailand),TV Show,13,21,10,2020,Apple Mobile Devices
Priya,0.22722222222222221,BLACKPINK,TH (Thailand),TV Show,10,21,10,2020,Apple Mobile Devices
Priya,0.6288888888888889,BLACKPINK,TH (Thailand),TV Show,16,20,10,2020,Apple Mobile Devices
Priya,0.13277777777777777,Emily in Paris,TH (Thailand),TV Show,15,20,10,2020,Apple Mobile Devices
Priya,0.2411111111111111,Emily in Paris,TH (Thailand),TV Show,13,20,10,2020,Apple Mobile Devices
Priya,0.15527777777777776,Emily in Paris,TH (Thailand),TV Show,10,20,10,2020,Apple Mobile Devices
Priya,0.3713888888888889,Emily in Paris,TH (Thailand),TV Show,7,20,10,2020,Web Browsers
Priya,0.45444444444444443,Emily in Paris,TH (Thailand),TV Show,17,19,10,2020,Web Browsers
Priya,0.4013888888888889,Emily in Paris,TH (Thailand),TV Show,16,19,10,2020,Web Browsers
Priya,0.46,Emily in Paris,TH (Thailand),TV Show,16,19,10,2020,Web Browsers
Priya,0.42694444444444446,Emily in Paris,TH (Thailand),TV Show,15,19,10,2020,Web Browsers
Priya,0.3447222222222222,Emily in Paris,TH (Thailand),TV Show,15,19,10,2020,Web Browsers
Priya,0.08805555555555555,Emily in Paris,TH (Thailand),TV Show,11,19,10,2020,Apple Mobile Devices
Priya,0.4088888888888889,Emily in Paris,TH (Thailand),TV Show,11,19,10,2020,Apple Mobile Devices
Priya,0.4127777777777778,Emily in Paris,TH (Thailand),TV Show,8,19,10,2020,Apple Mobile Devices
Priya,0.4736111111111111,Emily in Paris,TH (Thailand),TV Show,8,19,10,2020,Apple Mobile Devices
Priya,0.6836111111111111,Crazy Rich Asians,TH (Thailand),Movie,3,19,10,2020,Apple Mobile Devices
Priya,0.4197222222222222,Crazy Rich Asians,TH (Thailand),Movie,13,18,10,2020,Apple Mobile Devices
Priya,0.7963888888888889,Crazy Rich Asians,TH (Thailand),Movie,8,18,10,2020,Apple Mobile Devices
Priya,0.5597222222222222,RuPaul’s Drag Race,TH (Thailand),TV Show,5,18,10,2020,Apple Mobile Devices
Priya,0.10305555555555555,RuPaul’s Drag Race,TH (Thailand),TV Show,8,17,10,2020,Apple Mobile Devices
Priya,0.1947222222222222,RuPaul’s Drag Race,TH (Thailand),TV Show,19,16,10,2020,Apple Mobile Devices
Priya,0.495,RuPaul’s Drag Race,TH (Thailand),TV Show,4,16,10,2020,Apple Mobile Devices
Priya,0.30416666666666664,RuPaul’s Drag Race,TH (Thailand),TV Show,17,15,10,2020,Apple Mobile Devices
Priya,0.5108333333333334,RuPaul’s Drag Race,TH (Thailand),TV Show,15,15,10,2020,Apple Mobile Devices
